id,label,subPropertyOf,equivalentProperty,subproperties,domainIncludes,rangeIncludes,inverseOf,supersedes,supersededBy,isPartOf
https://schema.org/partOfSeries,partOfSeries,https://schema.org/isPartOf,,,"https://schema.org/Clip, https://schema.org/CreativeWorkSeason, https://schema.org/Episode",https://schema.org/CreativeWorkSeries,,https://schema.org/partOfTVSeries,,
https://schema.org/partOfSystem,partOfSystem,,,,https://schema.org/AnatomicalStructure,https://schema.org/AnatomicalSystem,,,,
https://schema.org/partOfTVSeries,partOfTVSeries,https://schema.org/isPartOf,,,"https://schema.org/TVClip, https://schema.org/TVEpisode, https://schema.org/TVSeason",https://schema.org/TVSeries,,,https://schema.org/partOfSeries,
https://schema.org/partOfTrip,partOfTrip,,,,https://schema.org/Trip,https://schema.org/Trip,https://schema.org/subTrip,,,https://pending.schema.org
https://schema.org/participant,participant,,,"https://schema.org/borrower, https://schema.org/buyer, https://schema.org/endorsee, https://schema.org/landlord, https://schema.org/lender, https://schema.org/loser, https://schema.org/opponent, https://schema.org/realEstateAgent, https://schema.org/recipient, https://schema.org/seller, https://schema.org/sender, https://schema.org/sportsTeam, https://schema.org/vendor, https://schema.org/winner",https://schema.org/Action,"https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/partySize,partySize,,,,"https://schema.org/FoodEstablishmentReservation, https://schema.org/TaxiReservation","https://schema.org/Integer, https://schema.org/QuantitativeValue",,,,
https://schema.org/passengerPriorityStatus,passengerPriorityStatus,,,,https://schema.org/FlightReservation,"https://schema.org/QualitativeValue, https://schema.org/Text",,,,
https://schema.org/passengerSequenceNumber,passengerSequenceNumber,,,,https://schema.org/FlightReservation,https://schema.org/Text,,,,
https://schema.org/pathophysiology,pathophysiology,,,,"https://schema.org/MedicalCondition, https://schema.org/PhysicalActivity",https://schema.org/Text,,,,
https://schema.org/pattern,pattern,,,,"https://schema.org/CreativeWork, https://schema.org/Product","https://schema.org/DefinedTerm, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/payload,payload,,,,https://schema.org/Vehicle,https://schema.org/QuantitativeValue,,,,https://auto.schema.org
https://schema.org/paymentAccepted,paymentAccepted,,,,https://schema.org/LocalBusiness,https://schema.org/Text,,,,
https://schema.org/paymentDue,paymentDue,,,,"https://schema.org/Invoice, https://schema.org/Order",https://schema.org/DateTime,,,https://schema.org/paymentDueDate,
https://schema.org/paymentDueDate,paymentDueDate,,,,"https://schema.org/Invoice, https://schema.org/Order","https://schema.org/Date, https://schema.org/DateTime",,https://schema.org/paymentDue,,
https://schema.org/paymentMethod,paymentMethod,,,,"https://schema.org/Invoice, https://schema.org/Order",https://schema.org/PaymentMethod,,,,
https://schema.org/paymentMethodId,paymentMethodId,,,,"https://schema.org/Invoice, https://schema.org/Order",https://schema.org/Text,,,,
https://schema.org/paymentStatus,paymentStatus,,,,https://schema.org/Invoice,"https://schema.org/PaymentStatusType, https://schema.org/Text",,,,
https://schema.org/paymentUrl,paymentUrl,,,,https://schema.org/Order,https://schema.org/URL,,,,
https://schema.org/penciler,penciler,,,,"https://schema.org/ComicIssue, https://schema.org/ComicStory, https://schema.org/VisualArtwork",https://schema.org/Person,,,,https://bib.schema.org
https://schema.org/percentile10,percentile10,,,,https://schema.org/QuantitativeValueDistribution,https://schema.org/Number,,,,
https://schema.org/percentile25,percentile25,,,,https://schema.org/QuantitativeValueDistribution,https://schema.org/Number,,,,
https://schema.org/percentile75,percentile75,,,,https://schema.org/QuantitativeValueDistribution,https://schema.org/Number,,,,
https://schema.org/percentile90,percentile90,,,,https://schema.org/QuantitativeValueDistribution,https://schema.org/Number,,,,
https://schema.org/performTime,performTime,,,https://schema.org/cookTime,"https://schema.org/HowTo, https://schema.org/HowToDirection",https://schema.org/Duration,,,,
https://schema.org/performer,performer,,,,https://schema.org/Event,"https://schema.org/Organization, https://schema.org/Person",,https://schema.org/performers,,
https://schema.org/performerIn,performerIn,,,,https://schema.org/Person,https://schema.org/Event,,,,
https://schema.org/performers,performers,,,,https://schema.org/Event,"https://schema.org/Organization, https://schema.org/Person",,,https://schema.org/performer,
https://schema.org/permissionType,permissionType,,,,https://schema.org/DigitalDocumentPermission,https://schema.org/DigitalDocumentPermissionType,,,,
https://schema.org/permissions,permissions,,,,https://schema.org/SoftwareApplication,https://schema.org/Text,,,,
https://schema.org/permitAudience,permitAudience,,,,https://schema.org/Permit,https://schema.org/Audience,,,,
https://schema.org/permittedUsage,permittedUsage,,,,https://schema.org/Accommodation,https://schema.org/Text,,,,
https://schema.org/petsAllowed,petsAllowed,,,,"https://schema.org/Accommodation, https://schema.org/ApartmentComplex, https://schema.org/FloorPlan, https://schema.org/LodgingBusiness","https://schema.org/Boolean, https://schema.org/Text",,,,
https://schema.org/phoneticText,phoneticText,,,,https://schema.org/PronounceableText,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/photo,photo,https://schema.org/image,,,https://schema.org/Place,"https://schema.org/ImageObject, https://schema.org/Photograph",,https://schema.org/photos,,
https://schema.org/photos,photos,,,,https://schema.org/Place,"https://schema.org/ImageObject, https://schema.org/Photograph",,,https://schema.org/photo,
https://schema.org/physicalRequirement,physicalRequirement,,,,https://schema.org/JobPosting,"https://schema.org/DefinedTerm, https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/physiologicalBenefits,physiologicalBenefits,,,,https://schema.org/Diet,https://schema.org/Text,,,,
https://schema.org/pickupLocation,pickupLocation,,,,"https://schema.org/RentalCarReservation, https://schema.org/TaxiReservation",https://schema.org/Place,,,,
https://schema.org/pickupTime,pickupTime,,,,"https://schema.org/RentalCarReservation, https://schema.org/TaxiReservation",https://schema.org/DateTime,,,,
https://schema.org/playMode,playMode,,,,"https://schema.org/VideoGame, https://schema.org/VideoGameSeries",https://schema.org/GamePlayMode,,,,
https://schema.org/playerType,playerType,,,,https://schema.org/MediaObject,https://schema.org/Text,,,,
https://schema.org/playersOnline,playersOnline,,,,https://schema.org/GameServer,https://schema.org/Integer,,,,
https://schema.org/polygon,polygon,,,,https://schema.org/GeoShape,https://schema.org/Text,,,,
https://schema.org/populationType,populationType,,,,"https://schema.org/StatisticalPopulation, https://schema.org/StatisticalVariable",https://schema.org/Class,,,,https://pending.schema.org
https://schema.org/position,position,,,"https://schema.org/clipNumber, https://schema.org/episodeNumber, https://schema.org/issueNumber, https://schema.org/seasonNumber, https://schema.org/volumeNumber","https://schema.org/CreativeWork, https://schema.org/ListItem","https://schema.org/Integer, https://schema.org/Text",,,,
https://schema.org/positiveNotes,positiveNotes,,,,"https://schema.org/Product, https://schema.org/Review","https://schema.org/ItemList, https://schema.org/ListItem, https://schema.org/Text, https://schema.org/WebContent",,,,https://pending.schema.org
https://schema.org/possibleComplication,possibleComplication,,,,https://schema.org/MedicalCondition,https://schema.org/Text,,,,
https://schema.org/possibleTreatment,possibleTreatment,,,,"https://schema.org/MedicalCondition, https://schema.org/MedicalSignOrSymptom",https://schema.org/MedicalTherapy,,,,
https://schema.org/postOfficeBoxNumber,postOfficeBoxNumber,,,,https://schema.org/PostalAddress,https://schema.org/Text,,,,
https://schema.org/postOp,postOp,,,,https://schema.org/MedicalDevice,https://schema.org/Text,,,,
https://schema.org/postalCode,postalCode,,,,"https://schema.org/DefinedRegion, https://schema.org/GeoCoordinates, https://schema.org/GeoShape, https://schema.org/PostalAddress",https://schema.org/Text,,,,
https://schema.org/postalCodeBegin,postalCodeBegin,,,,https://schema.org/PostalCodeRangeSpecification,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/postalCodeEnd,postalCodeEnd,,,,https://schema.org/PostalCodeRangeSpecification,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/postalCodePrefix,postalCodePrefix,,,,https://schema.org/DefinedRegion,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/postalCodeRange,postalCodeRange,,,,https://schema.org/DefinedRegion,https://schema.org/PostalCodeRangeSpecification,,,,https://pending.schema.org
https://schema.org/potentialAction,potentialAction,,,,https://schema.org/Thing,https://schema.org/Action,,,,
https://schema.org/potentialUse,potentialUse,,,,"https://schema.org/ChemicalSubstance, https://schema.org/MolecularEntity",https://schema.org/DefinedTerm,,,,https://pending.schema.org
https://schema.org/practicesAt,practicesAt,,,,https://schema.org/IndividualPhysician,https://schema.org/MedicalOrganization,,,,https://pending.schema.org
https://schema.org/preOp,preOp,,,,https://schema.org/MedicalDevice,https://schema.org/Text,,,,
https://schema.org/predecessorOf,predecessorOf,,,,https://schema.org/ProductModel,https://schema.org/ProductModel,,,,
https://schema.org/pregnancyCategory,pregnancyCategory,,,,https://schema.org/Drug,https://schema.org/DrugPregnancyCategory,,,,
https://schema.org/pregnancyWarning,pregnancyWarning,,,,https://schema.org/Drug,https://schema.org/Text,,,,
https://schema.org/prepTime,prepTime,,,,"https://schema.org/HowTo, https://schema.org/HowToDirection",https://schema.org/Duration,,,,
https://schema.org/preparation,preparation,,,,https://schema.org/MedicalProcedure,"https://schema.org/MedicalEntity, https://schema.org/Text",,,,
https://schema.org/prescribingInfo,prescribingInfo,,,,https://schema.org/Drug,https://schema.org/URL,,,,
https://schema.org/prescriptionStatus,prescriptionStatus,,,,https://schema.org/Drug,"https://schema.org/DrugPrescriptionStatus, https://schema.org/Text",,,,
https://schema.org/previousItem,previousItem,,,,https://schema.org/ListItem,https://schema.org/ListItem,,,,
https://schema.org/previousStartDate,previousStartDate,,,,https://schema.org/Event,https://schema.org/Date,,,,
https://schema.org/price,price,,,,"https://schema.org/DonateAction, https://schema.org/Offer, https://schema.org/PriceSpecification, https://schema.org/TradeAction","https://schema.org/Number, https://schema.org/Text",,,,
https://schema.org/priceComponent,priceComponent,,,,https://schema.org/CompoundPriceSpecification,https://schema.org/UnitPriceSpecification,,,,
https://schema.org/priceComponentType,priceComponentType,,,,https://schema.org/UnitPriceSpecification,https://schema.org/PriceComponentTypeEnumeration,,,,https://pending.schema.org
https://schema.org/priceCurrency,priceCurrency,,,,"https://schema.org/DonateAction, https://schema.org/Offer, https://schema.org/PriceSpecification, https://schema.org/Reservation, https://schema.org/Ticket, https://schema.org/TradeAction",https://schema.org/Text,,,,
https://schema.org/priceRange,priceRange,,,,https://schema.org/LocalBusiness,https://schema.org/Text,,,,
https://schema.org/priceSpecification,priceSpecification,,,,"https://schema.org/Demand, https://schema.org/DonateAction, https://schema.org/Offer, https://schema.org/TradeAction",https://schema.org/PriceSpecification,,,,
https://schema.org/priceType,priceType,,,,"https://schema.org/CompoundPriceSpecification, https://schema.org/UnitPriceSpecification","https://schema.org/PriceTypeEnumeration, https://schema.org/Text",,,,
https://schema.org/priceValidUntil,priceValidUntil,,,,https://schema.org/Offer,https://schema.org/Date,,,,
https://schema.org/primaryImageOfPage,primaryImageOfPage,,,,https://schema.org/WebPage,https://schema.org/ImageObject,,,,
https://schema.org/primaryPrevention,primaryPrevention,,,,https://schema.org/MedicalCondition,https://schema.org/MedicalTherapy,,,,
https://schema.org/printColumn,printColumn,,,,https://schema.org/NewsArticle,https://schema.org/Text,,,,
https://schema.org/printEdition,printEdition,,,,https://schema.org/NewsArticle,https://schema.org/Text,,,,
https://schema.org/printPage,printPage,,,,https://schema.org/NewsArticle,https://schema.org/Text,,,,
https://schema.org/printSection,printSection,,,,https://schema.org/NewsArticle,https://schema.org/Text,,,,
https://schema.org/procedure,procedure,,,,https://schema.org/MedicalDevice,https://schema.org/Text,,,,
https://schema.org/procedureType,procedureType,,,,https://schema.org/MedicalProcedure,https://schema.org/MedicalProcedureType,,,,
https://schema.org/processingTime,processingTime,,,,https://schema.org/ServiceChannel,https://schema.org/Duration,,,,
https://schema.org/processorRequirements,processorRequirements,,,,https://schema.org/SoftwareApplication,https://schema.org/Text,,,,
https://schema.org/producer,producer,,,,https://schema.org/CreativeWork,"https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/produces,produces,,,,https://schema.org/Service,https://schema.org/Thing,,,https://schema.org/serviceOutput,
https://schema.org/productGroupID,productGroupID,,,,https://schema.org/ProductGroup,https://schema.org/Text,,,,https://pending.schema.org
